reference,accountId,amount,currency,date
TXN-2026-00373,ACC-2106,3044.32,USD,2026-04-05T07:47:22
TXN-2026-00375,ACC-6289,1720.26,USD,2026-05-18T21:06:12
TXN-2026-00376,ACC-2360,3072.22,EUR,2026-02-23T12:45:48
TXN-2026-00377,ACC-2788,9751.72,ARS,2026-06-21T00:01:32
TXN-2026-00378,ACC-3909,13.62,USD,2026-02-19T20:31:24
TXN-2026-00379,ACC-3657,2258.62,USD,2026-01-07T19:57:34
TXN-2026-00380,ACC-1337,210.58,ARS,2026-05-26T19:19:30
TXN-2026-00381,ACC-2707,5522.13,ARS,2026-03-25T10:51:05
TXN-2026-00382,ACC-1900,7539.25,EUR,2026-01-04T10:46:05
TXN-2026-00383,ACC-4882,4947.09,EUR,2026-01-19T16:32:16
TXN-2026-00384,ACC-8193,4691.01,EUR,2026-02-23T15:11:24
TXN-2026-00385,ACC-8149,8383.60,USD,2026-04-16T20:07:35
TXN-2026-00386,ACC-1712,9937.91,EUR,2026-05-03T03:03:15
TXN-2026-00387,ACC-5218,9516.09,ARS,2026-03-17T10:28:38
TXN-2026-00388,ACC-7303,1361.77,ARS,2026-03-31T18:15:30
TXN-2026-00389,ACC-2182,5940.60,EUR,2026-05-31T01:56:24
TXN-2026-00390,ACC-2731,2828.30,ARS,2026-01-16T09:05:34
TXN-2026-00391,ACC-2382,4195.56,ARS,2026-04-15T03:59:25
TXN-2026-00392,ACC-3994,9527.69,EUR,2026-04-22T15:20:30
TXN-2026-00393,ACC-4686,8173.19,USD,2026-06-20T23:29:51
TXN-2026-00394,ACC-1495,284.13,ARS,2026-01-29T19:09:48
TXN-2026-00395,ACC-2101,9255.49,ARS,2026-01-07T18:52:48
TXN-2026-00396,ACC-4107,9748.25,EUR,2026-01-19T19:52:17
TXN-2026-00397,ACC-9648,4250.76,EUR,2026-05-19T14:22:26
TXN-2026-00398,ACC-6642,5062.09,ARS,2026-05-17T06:08:17
TXN-2026-00399,ACC-7570,6786.75,ARS,2026-02-17T15:55:50
TXN-2026-00400,ACC-2959,6936.38,ARS,2026-04-19T12:16:57
TXN-2026-00401,ACC-5320,4704.74,EUR,2026-01-24T11:28:22
TXN-2026-00402,ACC-2256,2604.98,EUR,2026-05-24T17:47:58
TXN-2026-00403,ACC-6391,5714.55,ARS,2026-06-26T15:30:56
TXN-2026-00404,ACC-2004,1682.39,USD,2026-01-18T02:55:48
TXN-2026-00405,ACC-9491,9690.91,ARS,2026-03-22T07:22:19
TXN-2026-00407,ACC-7271,3274.41,USD,2026-05-27T16:34:07
TXN-2026-00408,ACC-8812,9648.49,EUR,2026-06-04T06:23:55
TXN-2026-00409,ACC-6272,1024.51,USD,2026-02-24T16:29:51
TXN-2026-00410,ACC-3860,7541.54,EUR,2026-04-09T05:51:07
TXN-2026-00412,ACC-4914,1534.93,EUR,2026-01-12T11:06:46
TXN-2026-00413,ACC-6168,7346.27,EUR,2026-04-25T18:04:46
TXN-2026-00414,ACC-8440,5800.05,ARS,2026-03-30T02:56:20
TXN-2026-00415,ACC-5546,9730.37,USD,2026-02-20T10:51:36
TXN-2026-00416,ACC-8815,6600.28,ARS,2026-04-24T11:58:52
TXN-2026-00417,ACC-3654,3650.14,ARS,2026-03-17T10:24:01
TXN-2026-00418,ACC-4171,3739.74,EUR,2026-02-18T07:18:20
TXN-2026-00419,ACC-4934,6686.05,USD,2026-03-30T07:47:35
TXN-2026-00420,ACC-6511,3881.80,ARS,2026-06-11T09:49:57
TXN-2026-00421,ACC-3700,9123.25,ARS,2026-04-17T04:16:20
TXN-2026-00422,ACC-5719,7085.40,ARS,2026-06-28T01:35:39
TXN-2026-00423,ACC-1236,9580.93,EUR,2026-05-13T08:51:49
TXN-2026-00424,ACC-7837,2920.83,ARS,2026-02-17T22:30:57
TXN-2026-00425,ACC-7300,9659.48,USD,2026-04-21T00:08:10
TXN-2026-00426,ACC-9843,4775.00,EUR,2026-03-30T03:30:53
TXN-2026-00427,ACC-8618,3396.73,EUR,2026-01-24T07:53:06
TXN-2026-00428,ACC-7599,5343.48,ARS,2026-03-25T09:08:17
TXN-2026-00429,ACC-1245,5090.23,ARS,2026-01-14T06:50:55
TXN-2026-00430,ACC-7298,1544.67,EUR,2026-01-23T01:06:47
TXN-2026-00431,ACC-2961,3093.18,USD,2026-05-12T14:42:36
TXN-2026-00432,ACC-5413,9303.11,USD,2026-05-18T20:40:47
TXN-2026-00433,ACC-2362,7807.65,ARS,2026-01-10T14:01:52
TXN-2026-00434,ACC-4586,8399.02,USD,2026-06-17T19:22:20
TXN-2026-00435,ACC-5314,1899.82,USD,2026-03-13T12:41:58
TXN-2026-00436,ACC-2685,3271.34,ARS,2026-06-05T12:36:16
TXN-2026-00437,ACC-5405,6040.05,USD,2026-03-20T04:56:58
TXN-2026-00438,ACC-4153,8699.13,USD,2026-01-08T11:08:50
TXN-2026-00439,ACC-3263,3007.71,EUR,2026-06-25T18:10:16
TXN-2026-00440,ACC-5509,9321.74,USD,2026-06-20T22:59:24
TXN-2026-00441,ACC-3692,5403.45,ARS,2026-05-14T10:08:06
TXN-2026-00442,ACC-4149,333.64,ARS,2026-03-07T14:23:48
TXN-2026-00443,ACC-5761,4964.74,EUR,2026-01-08T16:35:32
TXN-2026-00444,ACC-8032,5386.02,EUR,2026-02-13T01:44:50
TXN-2026-00445,ACC-4885,2247.83,EUR,2026-06-13T08:53:45
TXN-2026-00446,ACC-7306,5827.10,EUR,2026-03-18T15:13:06
TXN-2026-00447,ACC-1980,3846.16,USD,2026-06-27T10:23:13
TXN-2026-00448,ACC-5575,2314.98,USD,2026-02-24T19:58:27
TXN-2026-00449,ACC-3639,3478.14,ARS,2026-04-08T16:32:33
TXN-2026-00450,ACC-8357,8384.78,USD,2026-02-20T07:27:13
TXN-2026-00451,ACC-5382,6390.06,EUR,2026-06-08T13:04:59
TXN-2026-00452,ACC-7390,181.77,ARS,2026-03-19T23:40:30
TXN-2026-00454,ACC-1308,5689.61,USD,2026-03-02T00:44:36
TXN-2026-00455,ACC-7003,8097.50,ARS,2026-06-04T23:24:27
TXN-2026-00456,ACC-7103,5501.48,USD,2026-03-17T19:21:10
TXN-2026-00457,ACC-2883,1066.09,USD,2026-01-03T21:37:08
TXN-2026-00458,ACC-4809,5721.09,ARS,2026-03-12T22:01:15
TXN-2026-00459,ACC-4559,5073.51,EUR,2026-05-10T10:39:19
TXN-2026-00460,ACC-6988,9851.61,USD,2026-04-18T11:16:26
TXN-2026-00461,ACC-9888,427.59,USD,2026-04-20T20:39:42
TXN-2026-00462,ACC-3612,661.10,USD,2026-02-03T05:15:41
TXN-2026-00463,ACC-8703,1234.04,EUR,2026-02-24T13:10:30
TXN-2026-00464,ACC-8292,2923.88,EUR,2026-01-08T04:37:43
TXN-2026-00465,ACC-6348,4930.61,EUR,2026-03-27T12:19:24
TXN-2026-00466,ACC-2995,9790.98,ARS,2026-02-07T22:04:20
TXN-2026-00468,ACC-6955,4841.39,USD,2026-02-24T22:52:40
TXN-2026-00469,ACC-5305,1249.59,USD,2026-02-10T06:10:08
TXN-2026-00470,ACC-5533,792.73,ARS,2026-05-30T19:10:56
TXN-2026-00471,ACC-3987,9029.45,USD,2026-05-01T04:17:11
TXN-2026-00472,ACC-9813,2123.24,USD,2026-05-01T15:46:58
TXN-2026-00473,ACC-3917,9084.96,USD,2026-04-29T11:14:57
TXN-2026-00474,ACC-6052,5505.82,ARS,2026-01-27T05:32:00
TXN-2026-00475,ACC-5465,2877.05,ARS,2026-05-18T02:50:09
TXN-2026-00476,ACC-9663,3688.33,USD,2026-05-27T16:40:13
TXN-2026-00477,ACC-7759,3818.68,ARS,2026-04-30T20:01:24
TXN-2026-00478,ACC-5914,553.40,ARS,2026-06-19T17:09:18
TXN-2026-00479,ACC-4408,5980.31,USD,2026-02-14T08:52:50
TXN-2026-00480,ACC-3323,8564.06,EUR,2026-01-02T23:06:10
TXN-2026-00481,ACC-6373,4217.11,EUR,2026-01-03T14:12:39
TXN-2026-00482,ACC-5620,8324.23,EUR,2026-05-28T16:28:18
TXN-2026-00483,ACC-1109,109.65,USD,2026-04-28T00:37:44
TXN-2026-00484,ACC-3194,6011.25,USD,2026-06-02T14:43:04
TXN-2026-00485,ACC-6844,8506.33,USD,2026-05-16T18:17:39
TXN-2026-00486,ACC-4437,950.60,USD,2026-01-31T17:48:59
TXN-2026-00487,ACC-4554,5018.94,USD,2026-04-29T21:48:20
TXN-2026-00488,ACC-1126,3465.03,ARS,2026-04-30T10:39:17
TXN-2026-00489,ACC-1125,3302.41,EUR,2026-05-26T10:25:22
TXN-2026-00490,ACC-4190,4967.47,USD,2026-01-14T06:07:33
TXN-2026-00491,ACC-4130,5956.66,USD,2026-02-19T02:46:45
TXN-2026-00492,ACC-7356,6335.03,EUR,2026-04-24T13:40:28
TXN-2026-00493,ACC-7389,6520.01,USD,2026-02-23T15:32:08
TXN-2026-00494,ACC-7355,7968.64,EUR,2026-04-19T03:41:04
TXN-2026-00495,ACC-7487,7851.15,ARS,2026-06-21T04:22:56
TXN-2026-00497,ACC-2208,6048.98,ARS,2026-02-22T22:50:53
TXN-2026-00498,ACC-5836,9484.37,ARS,2026-04-29T12:55:29
TXN-2026-00499,ACC-6927,557.78,ARS,2026-06-22T10:49:48
TXN-2026-00500,ACC-1083,6176.09,USD,2026-05-17T23:13:41
TXN-2026-00501,ACC-9669,7279.93,EUR,2026-04-11T00:56:20
TXN-2026-00502,ACC-7315,8475.61,EUR,2026-01-08T11:21:02
TXN-2026-00503,ACC-2816,7945.08,ARS,2026-03-19T18:15:20
TXN-2026-00504,ACC-8839,4063.16,EUR,2026-06-01T06:18:23
TXN-2026-00505,ACC-6266,7587.06,EUR,2026-06-12T20:21:23
TXN-2026-00506,ACC-7379,4933.75,EUR,2026-04-26T19:12:14
TXN-2026-00507,ACC-5488,1003.85,ARS,2026-02-19T09:51:11
TXN-2026-00508,ACC-6807,8615.48,ARS,2026-06-22T23:49:01
TXN-2026-00509,ACC-1720,8333.62,USD,2026-06-17T16:40:18
TXN-2026-00510,ACC-9193,3093.88,USD,2026-06-19T18:21:37
TXN-2026-00511,ACC-8035,4852.71,EUR,2026-03-31T00:40:40
TXN-2026-00512,ACC-8354,2333.74,USD,2026-01-15T00:18:32
TXN-2026-00513,ACC-8249,9480.98,EUR,2026-01-15T21:59:14
TXN-2026-00514,ACC-1856,6841.63,EUR,2026-05-29T21:04:44
TXN-2026-00515,ACC-6554,243.10,USD,2026-04-19T01:53:04
TXN-2026-00516,ACC-9377,3010.87,USD,2026-04-25T03:57:55
TXN-2026-00517,ACC-4271,1541.25,ARS,2026-02-01T07:41:21
TXN-2026-00518,ACC-2012,6979.19,EUR,2026-05-31T06:28:45
TXN-2026-00519,ACC-9185,2656.56,ARS,2026-02-02T09:25:35
TXN-2026-00520,ACC-1476,2063.20,USD,2026-04-09T03:59:38
TXN-2026-00521,ACC-7621,7514.40,EUR,2026-03-24T05:18:47
TXN-2026-00522,ACC-3563,8397.43,EUR,2026-04-02T12:36:21
TXN-2026-00523,ACC-5158,7063.00,EUR,2026-01-06T14:18:24
TXN-2026-00524,ACC-7037,6017.65,USD,2026-04-25T12:36:29
TXN-2026-00525,ACC-1244,7249.29,EUR,2026-04-20T17:57:43
TXN-2026-00526,ACC-6705,2932.35,ARS,2026-02-24T08:20:01
TXN-2026-00527,ACC-7874,849.59,ARS,2026-03-10T15:50:25
TXN-2026-00528,ACC-8268,6210.25,EUR,2026-05-05T04:45:00
TXN-2026-00529,ACC-7606,9295.17,USD,2026-04-20T20:44:30
TXN-2026-00530,ACC-5355,9100.88,USD,2026-02-02T21:02:35
TXN-2026-00531,ACC-7225,2908.40,EUR,2026-05-06T14:26:55
TXN-2026-00532,ACC-1278,9154.89,USD,2026-04-28T03:37:09
TXN-2026-00533,ACC-2794,766.77,EUR,2026-04-22T13:30:10
TXN-2026-00534,ACC-2711,7631.60,EUR,2026-02-21T12:42:48
TXN-2026-00535,ACC-8284,6625.88,EUR,2026-01-07T09:47:30
TXN-2026-00536,ACC-8677,1677.22,USD,2026-05-15T13:35:05
TXN-2026-00537,ACC-6081,5703.46,ARS,2026-02-14T20:33:44
TXN-2026-00538,ACC-6335,3114.04,EUR,2026-06-17T12:51:52
TXN-2026-00539,ACC-9455,8747.05,EUR,2026-05-01T06:33:51
TXN-2026-00540,ACC-2323,4215.65,ARS,2026-05-08T12:31:11
TXN-2026-00541,ACC-5424,9738.34,EUR,2026-06-03T05:24:29
TXN-2026-00542,ACC-7189,4557.03,EUR,2026-01-26T18:21:37
TXN-2026-00543,ACC-4446,9438.96,ARS,2026-05-27T06:30:44
TXN-2026-00544,ACC-6960,8509.72,EUR,2026-04-23T22:48:11
TXN-2026-00545,ACC-1770,2021.45,USD,2026-04-28T03:03:38
TXN-2026-00546,ACC-1040,6663.15,EUR,2026-06-07T18:05:36
TXN-2026-00547,ACC-9275,1667.94,USD,2026-03-27T21:29:46
TXN-2026-00548,ACC-2277,7928.95,USD,2026-03-21T02:39:06
TXN-2026-00549,ACC-7709,7766.15,EUR,2026-02-24T12:40:04
TXN-2026-00550,ACC-4977,2351.03,EUR,2026-01-09T18:15:07
TXN-2026-00551,ACC-9668,404.37,EUR,2026-01-17T04:22:59
TXN-2026-00552,ACC-1609,9972.50,USD,2026-03-02T17:28:23
TXN-2026-00553,ACC-7409,2133.89,ARS,2026-02-01T17:32:09
TXN-2026-00554,ACC-3524,8512.35,ARS,2026-01-31T10:20:23
TXN-2026-00555,ACC-6111,3292.74,USD,2026-04-24T09:49:23
TXN-2026-00556,ACC-2018,6277.16,ARS,2026-03-21T23:46:13
TXN-2026-00557,ACC-3433,6164.70,EUR,2026-05-17T07:47:45
TXN-2026-00558,ACC-3480,5190.95,USD,2026-01-10T15:20:58
TXN-2026-00559,ACC-2005,6893.69,EUR,2026-03-04T07:18:08
TXN-2026-00560,ACC-3803,8917.45,USD,2026-04-26T04:41:50
TXN-2026-00561,ACC-7510,3444.84,ARS,2026-02-17T03:53:42
TXN-2026-00562,ACC-1033,7502.97,USD,2026-02-08T20:36:22
TXN-2026-00563,ACC-6740,4636.59,EUR,2026-03-31T21:08:18
TXN-2026-00564,ACC-2780,149.16,USD,2026-04-24T04:06:53
TXN-2026-00565,ACC-5375,8529.87,USD,2026-04-17T02:16:05
TXN-2026-00566,ACC-4587,239.48,EUR,2026-05-26T11:58:35
TXN-2026-00567,ACC-7830,9148.70,USD,2026-02-21T12:35:57
TXN-2026-00568,ACC-1127,8298.80,EUR,2026-06-14T13:31:35
TXN-2026-00569,ACC-1067,3630.80,USD,2026-04-05T22:40:15
TXN-2026-00570,ACC-1941,5801.47,USD,2026-01-07T11:03:59
TXN-2026-00571,ACC-7487,4431.50,EUR,2026-06-22T09:32:03
TXN-2026-00572,ACC-4917,8144.86,EUR,2026-04-11T14:53:46
TXN-2026-00573,ACC-7094,2987.33,USD,2026-01-08T15:03:14
TXN-2026-00574,ACC-4879,1960.78,EUR,2026-05-27T21:15:45
TXN-2026-00575,ACC-9331,8799.02,USD,2026-01-20T05:51:21
TXN-2026-00576,ACC-9858,4277.00,ARS,2026-05-29T03:17:53
TXN-2026-00577,ACC-5354,3528.95,EUR,2026-02-19T14:05:32
TXN-2026-00578,ACC-1207,7509.63,USD,2026-03-24T02:07:55
TXN-2026-00579,ACC-5273,124.34,USD,2026-02-03T18:08:26
TXN-2026-00580,ACC-1403,8040.02,ARS,2026-01-31T12:42:16
TXN-2026-00581,ACC-5089,8438.62,ARS,2026-06-09T20:58:42
TXN-2026-00582,ACC-4887,9415.18,USD,2026-05-28T17:18:24
TXN-2026-00583,ACC-1953,9315.17,EUR,2026-06-24T02:46:46
TXN-2026-00585,ACC-6224,2209.63,USD,2026-03-21T09:57:04
TXN-2026-00586,ACC-8199,8864.84,ARS,2026-01-19T22:38:05
TXN-2026-00587,ACC-3264,4390.01,EUR,2026-05-27T17:41:58
TXN-2026-00588,ACC-4144,7354.93,EUR,2026-02-26T19:44:47
TXN-2026-00589,ACC-4423,4545.65,ARS,2026-01-13T06:09:43
TXN-2026-00590,ACC-6774,1759.13,ARS,2026-01-01T20:45:48
TXN-2026-00591,ACC-6986,3303.57,EUR,2026-01-22T12:15:24
TXN-2026-00592,ACC-4834,3926.18,USD,2026-01-19T09:55:37
TXN-2026-00593,ACC-7999,7579.67,EUR,2026-05-16T11:08:14
TXN-2026-00594,ACC-4343,3096.79,ARS,2026-06-19T05:57:30
TXN-2026-00595,ACC-6544,2224.00,ARS,2026-04-14T10:24:38
TXN-2026-00596,ACC-2938,299.04,USD,2026-05-19T22:26:01
TXN-2026-00597,ACC-1895,4323.81,ARS,2026-01-28T17:28:52
TXN-2026-00598,ACC-4546,6427.91,ARS,2026-01-09T23:30:53
TXN-2026-00599,ACC-5302,873.54,USD,2026-06-01T14:16:23
TXN-2026-00600,ACC-9329,4242.13,ARS,2026-02-16T12:21:10
TXN-2026-00601,ACC-2018,4159.87,ARS,2026-05-11T13:23:43
TXN-2026-00602,ACC-7096,3957.41,ARS,2026-01-18T12:49:45
TXN-2026-00603,ACC-3033,5698.47,ARS,2026-02-01T16:16:42
TXN-2026-00604,ACC-5677,2368.87,ARS,2026-01-19T23:28:37
TXN-2026-00605,ACC-1644,7478.67,EUR,2026-01-01T12:11:03
TXN-2026-00606,ACC-7849,205.69,EUR,2026-01-05T22:20:41
TXN-2026-00607,ACC-8913,3898.45,ARS,2026-03-19T12:59:47
TXN-2026-00608,ACC-4428,1296.75,ARS,2026-02-24T05:40:13
TXN-2026-00609,ACC-2594,8871.29,ARS,2026-01-08T19:30:50
TXN-2026-00610,ACC-7887,4867.92,ARS,2026-03-12T02:12:34
TXN-2026-00611,ACC-2683,1297.15,EUR,2026-06-18T03:56:58
TXN-2026-00612,ACC-5462,6079.47,EUR,2026-05-20T06:30:10
TXN-2026-00613,ACC-4551,4468.28,USD,2026-05-29T02:42:10
TXN-2026-00614,ACC-1092,6468.96,EUR,2026-01-25T13:28:39
TXN-2026-00615,ACC-1275,3460.13,ARS,2026-01-06T19:56:57
TXN-2026-00616,ACC-5750,4228.28,USD,2026-06-10T03:27:32
TXN-2026-00617,ACC-4265,7504.51,USD,2026-04-05T08:26:01
TXN-2026-00618,ACC-9499,9900.22,USD,2026-06-17T14:59:34
TXN-2026-00619,ACC-7463,4785.04,ARS,2026-06-15T05:54:53
TXN-2026-00620,ACC-3116,8918.80,USD,2026-04-20T11:30:30
TXN-2026-00621,ACC-6815,1326.38,ARS,2026-04-07T20:07:37
TXN-2026-00622,ACC-8518,9031.59,EUR,2026-05-06T17:57:34
TXN-2026-00623,ACC-1123,6827.86,ARS,2026-04-08T05:06:02
TXN-2026-00624,ACC-9037,888.52,ARS,2026-02-14T05:13:53
TXN-2026-00625,ACC-8890,7142.67,ARS,2026-05-10T18:26:34
TXN-2026-00626,ACC-9202,5965.06,ARS,2026-01-01T21:04:16
TXN-2026-00627,ACC-7414,9358.25,ARS,2026-06-27T22:56:33
TXN-2026-00628,ACC-6450,2010.10,USD,2026-01-29T09:06:47
TXN-2026-00629,ACC-9422,2957.28,ARS,2026-01-23T14:18:30
TXN-2026-00630,ACC-4998,3908.47,EUR,2026-06-01T01:39:44
TXN-2026-00631,ACC-5794,9095.13,ARS,2026-04-01T04:15:00
TXN-2026-00632,ACC-3591,4117.93,EUR,2026-02-25T01:40:56
TXN-2026-00633,ACC-6842,1589.14,USD,2026-06-27T16:04:38
TXN-2026-00634,ACC-5594,5214.06,ARS,2026-05-10T00:51:54
TXN-2026-00635,ACC-9363,981.65,ARS,2026-01-08T18:15:53
TXN-2026-00636,ACC-6496,2028.85,ARS,2026-01-26T23:15:10
TXN-2026-00637,ACC-8821,6415.61,USD,2026-05-02T07:54:43
TXN-2026-00638,ACC-9193,7111.74,EUR,2026-04-07T19:07:14
TXN-2026-00639,ACC-6725,3654.05,ARS,2026-04-11T15:27:14
TXN-2026-00640,ACC-1766,3599.84,ARS,2026-01-19T20:48:28
TXN-2026-00641,ACC-7621,3151.64,ARS,2026-05-23T05:54:44
TXN-2026-00642,ACC-7705,4411.48,EUR,2026-03-02T00:26:31
TXN-2026-00643,ACC-1374,8314.51,USD,2026-01-12T17:07:54
TXN-2026-00644,ACC-6768,3584.23,EUR,2026-06-19T15:31:22
TXN-2026-00645,ACC-6274,8920.29,ARS,2026-01-27T08:19:43
TXN-2026-00646,ACC-6647,8763.23,ARS,2026-03-05T11:23:22
TXN-2026-00647,ACC-5096,1788.42,USD,2026-03-02T20:45:11
TXN-2026-00648,ACC-8615,232.80,ARS,2026-05-16T04:05:26
TXN-2026-00649,ACC-9991,4495.13,EUR,2026-02-04T15:32:34
TXN-2026-00650,ACC-4478,2352.20,ARS,2026-03-30T12:48:01
TXN-2026-00651,ACC-5589,5423.19,ARS,2026-05-29T17:06:27
TXN-2026-00652,ACC-4437,6119.90,ARS,2026-01-23T00:19:27
TXN-2026-00653,ACC-9012,8910.70,ARS,2026-03-20T21:04:55
TXN-2026-00654,ACC-4132,160.54,EUR,2026-02-18T10:18:12
TXN-2026-00655,ACC-3141,5643.09,EUR,2026-05-06T12:57:48
TXN-2026-00656,ACC-7403,8878.98,ARS,2026-05-17T00:34:15
TXN-2026-00657,ACC-8311,7367.46,EUR,2026-04-13T02:36:12
TXN-2026-00658,ACC-2081,6999.79,EUR,2026-01-17T15:06:51
TXN-2026-00659,ACC-7514,6690.48,USD,2026-02-19T02:37:39
TXN-2026-00660,ACC-1396,1905.85,ARS,2026-06-11T10:00:29
TXN-2026-00661,ACC-6921,7804.62,EUR,2026-05-10T15:00:24
TXN-2026-00662,ACC-6749,3745.74,EUR,2026-04-16T06:00:58
TXN-2026-00663,ACC-2561,6005.11,ARS,2026-03-21T09:28:55
TXN-2026-00664,ACC-3161,5580.99,USD,2026-04-18T17:51:16
TXN-2026-00665,ACC-9960,4957.43,USD,2026-01-17T16:03:16
TXN-2026-00666,ACC-3852,7616.38,USD,2026-01-01T11:09:14
TXN-2026-00667,ACC-8553,9479.45,ARS,2026-02-23T18:38:41
TXN-2026-00668,ACC-6259,8675.55,ARS,2026-01-14T15:48:04
TXN-2026-00669,ACC-5356,9903.24,ARS,2026-02-06T19:57:52
TXN-2026-00670,ACC-1615,8323.67,ARS,2026-06-18T17:55:52
TXN-2026-00671,ACC-8646,8044.34,EUR,2026-04-26T07:01:36
TXN-2026-00672,ACC-9999,8557.40,EUR,2026-06-15T22:46:05
TXN-2026-00673,ACC-6685,6657.75,USD,2026-01-11T07:01:01
TXN-2026-00674,ACC-9230,2454.74,USD,2026-06-07T05:37:00
TXN-2026-00675,ACC-6418,8130.86,EUR,2026-04-04T11:30:44
TXN-2026-00676,ACC-4235,4901.54,USD,2026-02-24T20:25:20
TXN-2026-00677,ACC-5897,4841.08,USD,2026-05-04T21:03:31
TXN-2026-00678,ACC-5983,8393.02,EUR,2026-05-25T18:05:05
TXN-2026-00679,ACC-1057,905.06,EUR,2026-03-09T08:58:55
TXN-2026-00680,ACC-1251,7790.99,EUR,2026-05-24T00:07:08
TXN-2026-00681,ACC-4317,1493.65,EUR,2026-05-03T00:51:10
TXN-2026-00683,ACC-8924,2469.97,EUR,2026-02-08T05:19:10
TXN-2026-00684,ACC-6676,885.40,USD,2026-02-19T08:17:19
TXN-2026-00685,ACC-1352,4609.34,USD,2026-04-05T10:03:37
TXN-2026-00686,ACC-5214,9230.40,USD,2026-06-15T05:08:44
TXN-2026-00687,ACC-7266,4535.22,USD,2026-01-03T21:11:40
TXN-2026-00688,ACC-1695,9603.51,EUR,2026-06-07T10:57:58
TXN-2026-00689,ACC-3043,7420.99,ARS,2026-04-27T05:05:32
TXN-2026-00690,ACC-8932,2283.32,USD,2026-02-28T18:15:58
TXN-2026-00691,ACC-8542,6166.90,USD,2026-03-15T18:07:23
TXN-2026-00692,ACC-5991,3350.49,USD,2026-05-25T10:43:26
TXN-2026-00693,ACC-6656,9218.99,USD,2026-04-04T04:13:57
TXN-2026-00694,ACC-4152,1531.99,USD,2026-05-13T13:42:18
TXN-2026-00695,ACC-2657,6816.13,EUR,2026-03-31T16:57:22
TXN-2026-00696,ACC-1505,5170.03,ARS,2026-02-05T17:55:53
TXN-2026-00697,ACC-8705,5871.51,ARS,2026-05-16T15:47:42
TXN-2026-00698,ACC-1602,1007.42,USD,2026-01-24T09:05:55
TXN-2026-00699,ACC-6956,6545.37,ARS,2026-02-07T03:53:10
TXN-2026-00700,ACC-8460,8642.17,USD,2026-05-13T06:24:11
TXN-2026-00701,ACC-5388,2049.35,ARS,2026-03-04T10:52:13
TXN-2026-00702,ACC-8524,5610.92,USD,2026-01-08T12:40:10
TXN-2026-00703,ACC-1491,2911.58,EUR,2026-01-04T04:42:19
TXN-2026-00704,ACC-3005,5824.55,USD,2026-01-08T20:24:35
TXN-2026-00705,ACC-8284,3995.42,EUR,2026-01-11T16:23:53
TXN-2026-00706,ACC-8499,1965.77,USD,2026-06-29T11:02:30
TXN-2026-00707,ACC-2304,1746.52,EUR,2026-02-13T17:36:54
TXN-2026-00708,ACC-1113,2979.33,EUR,2026-06-23T01:03:14
TXN-2026-00709,ACC-9896,1201.30,EUR,2026-03-30T20:45:22
TXN-2026-00710,ACC-2112,4043.22,EUR,2026-03-01T10:05:57
TXN-2026-00711,ACC-3241,5702.75,USD,2026-06-22T12:58:16
TXN-2026-00712,ACC-1382,8507.83,ARS,2026-02-04T18:22:01
TXN-2026-00713,ACC-8111,8829.40,USD,2026-02-03T09:09:20
TXN-2026-00714,ACC-1248,3417.79,EUR,2026-01-01T03:25:49
TXN-2026-00715,ACC-6712,9091.40,EUR,2026-05-09T23:57:06
TXN-2026-00716,ACC-6648,7712.59,USD,2026-04-11T19:48:31
TXN-2026-00717,ACC-3092,4165.84,EUR,2026-04-15T17:35:41
TXN-2026-00718,ACC-9399,8840.43,ARS,2026-02-12T01:32:05
TXN-2026-00719,ACC-8364,8394.33,ARS,2026-04-09T15:08:15
TXN-2026-00720,ACC-9524,423.88,USD,2026-05-08T11:01:18
TXN-2026-00721,ACC-6407,9901.41,USD,2026-01-25T01:16:47
TXN-2026-00722,ACC-4314,5741.17,EUR,2026-03-05T20:02:33
TXN-2026-00723,ACC-9593,3432.45,ARS,2026-05-28T15:36:41
TXN-2026-00724,ACC-8577,985.25,USD,2026-06-12T23:30:12
TXN-2026-00725,ACC-2690,4741.43,ARS,2026-06-15T07:09:48
TXN-2026-00726,ACC-2598,5906.18,ARS,2026-04-20T15:44:40
TXN-2026-00727,ACC-8846,1519.22,ARS,2026-04-30T00:21:01
TXN-2026-00728,ACC-5005,8126.41,EUR,2026-01-21T02:41:50
TXN-2026-00729,ACC-1073,7852.42,USD,2026-04-22T11:30:41
TXN-2026-00730,ACC-5454,2905.02,EUR,2026-05-05T06:49:09
TXN-2026-00731,ACC-6405,2123.00,EUR,2026-03-24T02:59:00
TXN-2026-00732,ACC-5080,1248.09,USD,2026-04-25T16:56:25
TXN-2026-00733,ACC-7527,5958.56,EUR,2026-02-02T02:54:52
TXN-2026-00734,ACC-7993,4080.33,USD,2026-04-08T18:53:27
TXN-2026-00735,ACC-5017,1051.35,EUR,2026-04-06T16:42:37
TXN-2026-00736,ACC-7430,6013.62,USD,2026-05-05T06:53:19
TXN-2026-00737,ACC-3326,9081.47,EUR,2026-06-17T13:58:25
TXN-2026-00738,ACC-5980,9817.83,USD,2026-05-29T16:49:35
TXN-2026-00739,ACC-3168,3446.82,USD,2026-03-02T21:43:34
TXN-2026-00740,ACC-9407,5065.13,USD,2026-06-02T01:33:21
TXN-2026-00741,ACC-3769,784.15,ARS,2026-04-23T07:10:15
TXN-2026-00742,ACC-5905,9590.79,USD,2026-04-24T03:32:09
